letter_id,Date,Sender,Recipient,place_dispatch,place_destination,dispatch_geonames_url,destination_geonames_url,dispatch_gnd_url,destination_gnd_url,date_when,date_text,date_not_before,date_not_after,note,link,dispatch_lat,dispatch_lon,destination_lat,destination_lon,distance_km,link_canonical,date_parsed,date_iso,date_inferred,dispatch_inferred,destination_inferred
673,"Freitag, 10. April 1801",Caroline von Schelling,August Wilhelm von Schlegel,Hamburg,Berlin,https://www.geonames.org/2911298,https://www.geonames.org/2950159,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/2004272-3,1801-04-10,1801-04-10,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/673?left=text,53.55073,9.99302,52.52437,13.41053,255.37613596936822,https://briefe-der-romantik.de/letters/view/673?left=text,1801-04-10,1801-04-10,False,False,True
674,"Dienstag, 14. April 1801",Caroline von Schelling,August Wilhelm von Schlegel,"Harburg, Elbe",Berlin,https://www.geonames.org/2910685,https://www.geonames.org/2950159,https://d-nb.info/gnd/4094727-0,https://d-nb.info/gnd/2004272-3,1801-04-14,1801-04-14,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/674?left=text,53.46057,9.98388,52.52437,13.41053,251.83313506678883,https://briefe-der-romantik.de/letters/view/674?left=text,1801-04-14,1801-04-14,False,False,True
675,"Samstag, 18. April 1801",August Wilhelm von Schlegel,Caroline von Schelling,Berlin,Braunschweig,https://www.geonames.org/2950159,https://www.geonames.org/2945024,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/42808-5,1801-04-18,1801-04-18,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/675?left=text,52.52437,13.41053,52.26594,10.52673,197.75828530303968,https://briefe-der-romantik.de/letters/view/675?left=text,1801-04-18,1801-04-18,False,False,True
676,20. April [1801],Caroline von Schelling,August Wilhelm von Schlegel,Braunschweig,Berlin,https://www.geonames.org/2945024,https://www.geonames.org/2950159,https://d-nb.info/gnd/42808-5,https://d-nb.info/gnd/2004272-3,1801-04-20,20. April [1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/676?left=text,52.26594,10.52673,52.52437,13.41053,197.75828530303968,https://briefe-der-romantik.de/letters/view/676?left=text,1801-04-20,1801-04-20,True,True,True
677,24. April [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-04-24,24. April [1801],,,Datum (Jahr) sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/677?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/677?left=text,1801-04-24,1801-04-24,True,False,True
678,27. April [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-04-27,27. April [1801],,,Datum (Jahr) sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/678?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/678?left=text,1801-04-27,1801-04-27,True,False,True
679,"Dienstag,  5. Mai 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-05,1801-05-05,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/679?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/679?left=text,1801-05-05,1801-05-05,False,False,True
680,7. [bis 8.] Mai [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-07,7. [bis 8.] Mai [1801],,,Datum (Tag und Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/680?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/680?left=text,1801-05-07,1801-05-07,True,True,True
681,11. Mai [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-11,11. Mai [1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen. – Anmerkung des Herausgebers (S. 617): „Den langen Bericht C.s über eine mißlungene Werbung Br.s [Breyers] an die Schwägerin Beate habʼ ich unten weggelassen.“,https://briefe-der-romantik.de/letters/view/681?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/681?left=text,1801-05-11,1801-05-11,True,True,True
682,15. Mai [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-15,15. Mai [1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/682?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/682?left=text,1801-05-15,1801-05-15,True,True,True
683,"Montag, 18. Mai 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-18,1801-05-18,,,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/683?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/683?left=text,1801-05-18,1801-05-18,False,True,True
684,[25. Mai] 1801,Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-25,[25. Mai] 1801,,,Datum (Tag und Monat) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/684?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/684?left=text,1801-05-25,1801-05-25,True,True,True
685,31. Mai [bis 1. Juni 1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-05-31,31. Mai [bis 1. Juni 1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/685?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/685?left=text,1801-05-31,1801-05-31,True,True,True
686,7. bis 12. Juni [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-06-07,7. bis 12. Juni [1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/686?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/686?left=text,1801-06-07,1801-06-07,True,True,True
687,"Montag, 22. Juni 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-06-22,1801-06-22,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/687?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/687?left=text,1801-06-22,1801-06-22,False,False,True
688,"Montag, 29. Juni 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-06-29,1801-06-29,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/688?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/688?left=text,1801-06-29,1801-06-29,False,False,True
689,"Montag,  6. Juli 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-07-06,1801-07-06,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/689?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/689?left=text,1801-07-06,1801-07-06,False,False,True
690,"Freitag, 10. Juli 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-07-10,1801-07-10,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/690?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/690?left=text,1801-07-10,1801-07-10,False,False,True
691,"Sonntag, 19. Juli 1801 bis Montag, 20. Juli 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,,1801-07-19,1801-07-19,1801-07-20,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/691?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/691?left=text,1801-07-19,1801-07-19,False,False,True
692,27. Juli [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-07-27,27. Juli [1801],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/692?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/692?left=text,1801-07-27,1801-07-27,True,True,True
693,[9. November 1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Dresden,https://www.geonames.org/2895044,https://www.geonames.org/2935022,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/37172-5,1801-11-09,[9. November 1801],,,Datum sowie Absendeort erschlossen. – Angabe des Herausgebers: „Nachschrift zu einem Briefe Schellings.“,https://briefe-der-romantik.de/letters/view/693?left=text,50.92878,11.5899,51.05089,13.73832,150.97994956852912,https://briefe-der-romantik.de/letters/view/693?left=text,1801-11-09,1801-11-09,True,True,False
694,16. November [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-11-16,16. November [1801],,,Datum (Jahr) sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/694?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/694?left=text,1801-11-16,1801-11-16,True,False,True
695,"Montag, 23. November 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-11-23,1801-11-23,,,"Da der Brief im Druck nur teilweise wiedergegeben ist, wurde er neu transkribiert. – Empfangsort erschlossen.",https://briefe-der-romantik.de/letters/view/695?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/695?left=text,1801-11-23,1801-11-23,False,False,True
696,"Donnerstag, 26. November 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-11-26,1801-11-26,,,"Da der Brief im Druck nur unvollständig wiedergegeben ist, wurde er neu transkribiert. – Absende- und Empfangsort erschlossen.",https://briefe-der-romantik.de/letters/view/696?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/696?left=text,1801-11-26,1801-11-26,False,True,True
697,3. Dezember [1801],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-12-03,3. Dezember [1801],,,"Da der Brief im Druck nur unvollständig wiedergegeben ist, wurde er neu transkribiert. – Datum (Jahr) sowie Absende- und Empfangsort erschlossen. ‒ Datierung durch Caroline von Schellings Brief vom 23. November 1801.",https://briefe-der-romantik.de/letters/view/697?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/697?left=text,1801-12-03,1801-12-03,True,True,True
698,"Donnerstag, 10. Dezember 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-12-10,1801-12-10,,,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/698?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/698?left=text,1801-12-10,1801-12-10,False,True,True
699,"Sonntag, 20. Dezember 1801 bis Montag, 21. Dezember 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,,1801-12-20,1801-12-20,1801-12-21,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/699?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/699?left=text,1801-12-20,1801-12-20,False,True,True
700,"Montag, 28. Dezember 1801",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1801-12-28,1801-12-28,,,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/700?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/700?left=text,1801-12-28,1801-12-28,False,True,True
701,[4. Januar 1802],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1802-01-04,[4. Januar 1802],,,Datum sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/701?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/701?left=text,1802-01-04,1802-01-04,True,False,True
702,[4. Januar 1802],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1802-01-04,[4. Januar 1802],,,Datum sowie Absende- und Empfangsort erschlossen. – Teil einer Einlage an Sophie Bernhardi.,https://briefe-der-romantik.de/letters/view/702?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/702?left=text,1802-01-04,1802-01-04,True,True,True
703,"Montag, 11. Januar 1802 bis Donnerstag, 14. Januar 1802",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,,1802-01-11,1802-01-11,1802-01-14,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/703?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/703?left=text,1802-01-11,1802-01-11,False,True,True
704,18. Januar [1802],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1802-01-18,18. Januar [1802],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/704?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/704?left=text,1802-01-18,1802-01-18,True,True,True
705,"Donnerstag, 21. Januar 1802",Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1802-01-21,1802-01-21,,,Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/705?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/705?left=text,1802-01-21,1802-01-21,False,True,True
706,"Dienstag, 26. Januar 1802",August Wilhelm von Schlegel,Caroline von Schelling,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4028557-1,1802-01-26,1802-01-26,,,"Da der Brief im Druck nur unvollständig wiedergegeben ist, wurde er neu transkribiert. – Empfangsort erschlossen.",https://briefe-der-romantik.de/letters/view/706?left=text,52.52437,13.41053,50.92878,11.5899,217.24707174826614,https://briefe-der-romantik.de/letters/view/706?left=text,1802-01-26,1802-01-26,False,False,True
707,28. Januar [1802],Caroline von Schelling,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/2004272-3,1802-01-28,28. Januar [1802],,,Datum (Jahr) sowie Absende- und Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/707?left=text,50.92878,11.5899,52.52437,13.41053,217.24707174826614,https://briefe-der-romantik.de/letters/view/707?left=text,1802-01-28,1802-01-28,True,True,True
